,Unnamed: 0,Unnamed: 0.1,postcode,age_0_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85_plus,tot_P,both_par_os,both_par_aus,f_only_os,m_only_os,born_aus,born_os,diversity,suburb,lat,lon,diversity_std,age_diversity_std
971,971,971,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,SNAKE VALLEY,-37.612093,143.584543,0.016544305,0.9712885662219743
972,972,972,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,NERRIN NERRIN,-37.770863,143.017363,0.016544305,0.9712885662219743
973,973,973,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,WALLINDUC,-37.879636,143.509572,0.016544305,0.9712885662219743
974,974,974,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,NINTINGBOOL,-37.642384,143.70958100000001,0.016544305,0.9712885662219743
975,975,975,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,WESTMERE,-37.692668,142.999465,0.016544305,0.9712885662219743
976,976,976,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,ROKEWOOD JUNCTION,-37.844281,143.677351,0.016544305,0.9712885662219743
977,977,977,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,ROSS CREEK,-37.628507,143.767332,0.016544305,0.9712885662219743
978,978,978,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,STREATHAM,-37.679137,143.058258,0.016544305,0.9712885662219743
979,979,979,3351,1678,946,731,1027,1301,1271,841,289,85,8168,0.127413635,0.7770918170000001,0.057664520999999996,0.037830027999999995,0.907152318,0.09284768199999999,3505.525483,LAKE BOLAC,-37.712432,142.839797,0.016544305,0.9712885662219743
980,980,980,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,LAL LAL,-37.692331,144.040895,0.029097885,0.9698322700046023
981,981,981,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,YENDON,-37.633953999999996,143.969478,0.029097885,0.9698322700046023
982,982,982,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,LEIGH CREEK,-37.559567,143.952925,0.029097885,0.9698322700046023
983,983,983,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,DURHAM LEAD,-37.697654,143.87785,0.029097885,0.9698322700046023
984,984,984,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,GLEN PARK,-37.518068,143.908716,0.029097885,0.9698322700046023
985,985,985,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,LEXTON,-37.275704,143.513453,0.029097885,0.9698322700046023
986,986,986,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MAGPIE,-37.617962,143.847038,0.029097885,0.9698322700046023
987,987,987,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,INVERMAY,-37.520241,143.89715800000005,0.029097885,0.9698322700046023
988,988,988,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,ADDINGTON,-37.384464,143.672506,0.029097885,0.9698322700046023
989,989,989,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BARKSTEAD,-37.462409,144.085601,0.029097885,0.9698322700046023
990,990,990,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BLOWHARD,-37.429268,143.78839299999999,0.029097885,0.9698322700046023
991,991,991,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BOLWARRAH,-37.513611,144.09506299999995,0.029097885,0.9698322700046023
992,992,992,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,DUNNSTOWN,-37.590632,143.977119,0.029097885,0.9698322700046023
993,993,993,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BULLAROOK,-37.50866,144.00465400000004,0.029097885,0.9698322700046023
994,994,994,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BUNGAREE,-37.558902,143.99726,0.029097885,0.9698322700046023
995,995,995,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BUNKERS HILL,-37.576871000000004,143.74511299999998,0.029097885,0.9698322700046023
996,996,996,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,GARIBALDI,-37.726329,143.871154,0.029097885,0.9698322700046023
997,997,997,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MINERS REST,-37.484449,143.802353,0.029097885,0.9698322700046023
998,998,998,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CARDIGAN,-37.526537,143.747739,0.029097885,0.9698322700046023
999,999,999,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,GONG GONG,-37.550810999999996,143.932208,0.029097885,0.9698322700046023
1000,1000,1000,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CHAPEL FLAT,-37.478761,143.897125,0.029097885,0.9698322700046023
1001,1001,1001,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CLARENDON,-37.690352000000004,143.977725,0.029097885,0.9698322700046023
1002,1002,1002,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CLARETOWN,-37.515415000000004,144.032034,0.029097885,0.9698322700046023
1003,1003,1003,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CLARKES HILL,-37.495739,143.973782,0.029097885,0.9698322700046023
1004,1004,1004,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CORINDHAP,-37.871921,143.749854,0.029097885,0.9698322700046023
1005,1005,1005,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,DEREEL,-37.813488,143.749864,0.029097885,0.9698322700046023
1006,1006,1006,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,LEARMONTH,-37.420343,143.713222,0.029097885,0.9698322700046023
1007,1007,1007,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,NAVIGATORS,-37.624897,143.950671,0.029097885,0.9698322700046023
1008,1008,1008,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,POOTILLA,-37.52365800000001,143.966627,0.029097885,0.9698322700046023
1009,1009,1009,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BURRUMBEET,-37.473098,143.656645,0.029097885,0.9698322700046023
1010,1010,1010,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,ENFIELD,-37.745523,143.77388100000005,0.029097885,0.9698322700046023
1011,1011,1011,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,SULKY,-37.464987,143.836332,0.029097885,0.9698322700046023
1012,1012,1012,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CARDIGAN VILLAGE,-37.524031,143.741734,0.029097885,0.9698322700046023
1013,1013,1013,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MOLLONGGHIP,-37.47511,144.038392,0.029097885,0.9698322700046023
1014,1014,1014,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,GRENVILLE,-37.743019,143.840855,0.029097885,0.9698322700046023
1015,1015,1015,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MOUNT EGERTON,-37.630148999999996,144.105564,0.029097885,0.9698322700046023
1016,1016,1016,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MOUNT MERCER,-37.805640000000004,143.9091,0.029097885,0.9698322700046023
1017,1017,1017,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MOUNT MITCHELL,-37.29790300000001,143.600948,0.029097885,0.9698322700046023
1018,1018,1018,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,LAMPLOUGH,-37.136644,143.50798999999995,0.029097885,0.9698322700046023
1019,1019,1019,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,BREWSTER,-37.48494,143.527883,0.029097885,0.9698322700046023
1020,1020,1020,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,LANGI KAL KAL,-37.400515999999996,143.505961,0.029097885,0.9698322700046023
1021,1021,1021,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MITCHELL PARK,-37.509085,143.784073,0.029097885,0.9698322700046023
1022,1022,1022,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,SCOTSBURN,-37.670099,143.93046,0.029097885,0.9698322700046023
1023,1023,1023,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MILLBROOK,-37.590237,144.056383,0.029097885,0.9698322700046023
1024,1024,1024,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,WAUBRA,-37.360061,143.640151,0.029097885,0.9698322700046023
1025,1025,1025,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,WEATHERBOARD,-37.445888000000004,143.680675,0.029097885,0.9698322700046023
1026,1026,1026,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,WARRENHEIP,-37.574853999999995,143.92573000000004,0.029097885,0.9698322700046023
1027,1027,1027,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MOUNT BOLTON,-37.358834,143.684003,0.029097885,0.9698322700046023
1028,1028,1028,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,WERNETH,-37.933474,143.61658500000001,0.029097885,0.9698322700046023
1029,1029,1029,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,NAPOLEONS,-37.67641,143.82906499999999,0.029097885,0.9698322700046023
1030,1030,1030,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,WALLACE,-37.555477,144.047668,0.029097885,0.9698322700046023
1031,1031,1031,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,MOUNT ROWAN,-37.505408,143.845131,0.029097885,0.9698322700046023
1032,1032,1032,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,SPRINGBANK,-37.534236,144.073588,0.029097885,0.9698322700046023
1033,1033,1033,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,ERCILDOUNE,-37.43581,143.61408,0.029097885,0.9698322700046023
1034,1034,1034,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,GLENBRAE,-37.350376000000004,143.568829,0.029097885,0.9698322700046023
1035,1035,1035,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,WATTLE FLAT,-37.457993,143.942747,0.029097885,0.9698322700046023
1036,1036,1036,3352,3384,1756,1505,2167,2552,2295,1661,513,161,15996,0.112414734,0.8006821279999999,0.048362892000000005,0.038540246,0.9176132570000001,0.082386743,6165.467599000001,CAMBRIAN HILL,-37.62525,143.832618,0.029097885,0.9698322700046023
1037,1037,1037,3355,2257,1726,1534,1313,1557,1535,1514,1095,489,13014,0.131763527,0.7854041420000001,0.047010687999999995,0.035821643,0.89588398,0.10411602,6210.519539,MITCHELL PARK,-37.509085,143.784073,0.029310508,0.997343231826806
1038,1038,1038,3355,2257,1726,1534,1313,1557,1535,1514,1095,489,13014,0.131763527,0.7854041420000001,0.047010687999999995,0.035821643,0.89588398,0.10411602,6210.519539,WENDOUREE,-37.54022,143.831297,0.029310508,0.997343231826806
1039,1039,1039,3355,2257,1726,1534,1313,1557,1535,1514,1095,489,13014,0.131763527,0.7854041420000001,0.047010687999999995,0.035821643,0.89588398,0.10411602,6210.519539,LAKE GARDENS,-37.545722999999995,143.820973,0.029310508,0.997343231826806
1040,1040,1040,3355,2257,1726,1534,1313,1557,1535,1514,1095,489,13014,0.131763527,0.7854041420000001,0.047010687999999995,0.035821643,0.89588398,0.10411602,6210.519539,WENDOUREE VILLAGE,-37.532908,143.824328,0.029310508,0.997343231826806
1041,1041,1041,3356,3105,2417,2382,1860,1910,1700,1578,925,432,16321,0.117541647,0.7908010879999999,0.055020907,0.036636358,0.909421969,0.09057803099999999,6840.490111,DELACOMBE,-37.58453,143.80766200000005,0.03228365,0.9856739767640538
1042,1042,1042,3356,3105,2417,2382,1860,1910,1700,1578,925,432,16321,0.117541647,0.7908010879999999,0.055020907,0.036636358,0.909421969,0.09057803099999999,6840.490111,BONSHAW,-37.591297999999995,143.828273,0.03228365,0.9856739767640538
1043,1043,1043,3356,3105,2417,2382,1860,1910,1700,1578,925,432,16321,0.117541647,0.7908010879999999,0.055020907,0.036636358,0.909421969,0.09057803099999999,6840.490111,SEBASTOPOL,-37.597592,143.841026,0.03228365,0.9856739767640538
1044,1044,1044,3357,847,380,287,513,511,529,400,183,51,3714,0.130650335,0.771070283,0.058909302999999996,0.039370079,0.892096821,0.107903179,1850.53937,BUNINYONG,-37.648547,143.91856299999995,0.008733609,0.969967583281633
1045,1045,1045,3360,109,61,57,94,108,141,140,50,9,765,0.201729107,0.71037464,0.056195965,0.031700288,0.8589928059999999,0.141007194,490.7370317,LINTON,-37.686374,143.562977,0.00231603,0.9761982768206966
1046,1046,1046,3360,109,61,57,94,108,141,140,50,9,765,0.201729107,0.71037464,0.056195965,0.031700288,0.8589928059999999,0.141007194,490.7370317,WILLOWVALE,-37.805729,143.45921,0.00231603,0.9761982768206966
